animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0922929,PIT BULL,STRAY,AT LARGE,01/10/2022,09:50:00,APP INJ,ADOPTION,02/20/2022,17:18:00,K22-545452
A0923894,BLACK MOUTH CUR,STRAY,AT LARGE,01/03/2022,12:15:00,APP WNL,RETURNED TO OWNER,01/04/2022,12:47:00,K22-544975
A0923894,BLACK MOUTH CUR,STRAY,AT LARGE,03/25/2022,12:16:00,APP WNL,RETURNED TO OWNER,03/25/2022,12:49:00,K22-550453
A1133799,LABRADOR RETR,STRAY,WEB,11/11/2021,19:25:00,NORMAL,LOST EXP,12/13/2021,00:00:00,K21-541348
A0923894,BLACK MOUTH CUR,STRAY,CONFINED,07/23/2022,14:05:00,APP WNL,RETURNED TO OWNER,07/25/2022,15:48:00,K22-560718
A0926373,GERM SHEPHERD,OWNER SURRENDER,WALK IN,06/09/2022,14:44:00,DECEASED,DISPOSAL,06/09/2022,14:45:00,K22-556938
A0927113,GREAT PYRENEES,STRAY,AT LARGE,01/11/2022,15:43:00,APP WNL,RETURNED TO OWNER,01/11/2022,17:58:00,K22-545525
A0927496,MIXED BREED,STRAY,AT LARGE,05/23/2022,14:54:00,APP WNL,RETURNED TO OWNER,05/23/2022,15:20:00,K22-555411
A0927496,MIXED BREED,STRAY,AT LARGE,04/13/2022,09:56:00,APP WNL,RETURNED TO OWNER,04/13/2022,09:57:00,K22-551928
A0927496,MIXED BREED,TRANSFER,STRAY,08/28/2022,12:49:00,APP WNL,EUTHANIZED,09/20/2022,15:06:00,K22-563761
A0927520,POINTER,OWNER SURRENDER,APPOINT,03/06/2022,12:55:00,APP WNL,ADOPTION,04/03/2022,15:26:00,K22-549202
A0927520,POINTER,STRAY,AT LARGE,10/18/2021,11:23:00,APP WNL,RETURNED TO OWNER,10/18/2021,11:26:00,K21-539295
A0928373,GERM SHEPHERD,CONFISCATED,QUARANTINE,11/24/2021,20:19:00,APP WNL,EUTHANIZED,12/17/2021,15:46:00,K21-541755
A0929674,CHIHUAHUA SH,KEEPSAFE,EVICTION,02/17/2022,15:22:00,APP WNL,RETURNED TO OWNER,02/17/2022,16:33:00,K22-548111
A0930199,PIT BULL,STRAY,LEFT AT,07/02/2022,15:48:00,APP INJ,TRANSFER,07/12/2022,13:42:00,K22-558873
A0930266,SHIH TZU,OWNER SURRENDER,EUTHANASIA REQUESTED,09/27/2022,15:04:00,APP SICK,EUTHANIZED,09/28/2022,17:19:00,K22-566287
A0930272,AMERICAN STAFF,STRAY,AT LARGE,11/01/2021,19:11:00,APP WNL,ADOPTION,11/11/2021,18:14:00,K21-540496
A0930847,CHIHUAHUA SH,STRAY,CONFINED,04/30/2022,07:54:00,APP WNL,ADOPTION,05/06/2022,14:53:00,K22-553424
A0932911,AMERICAN STAFF,TREATMENT,ILLNESS,06/26/2022,09:25:00,APP WNL,TREATMENT,06/26/2022,18:12:00,K22-558298
A0932911,AMERICAN STAFF,TREATMENT,ILLNESS,07/16/2022,09:11:00,APP WNL,TREATMENT,07/16/2022,17:36:00,K22-560121
A0932911,AMERICAN STAFF,TREATMENT,ILLNESS,07/30/2022,09:30:00,APP WNL,TREATMENT,07/30/2022,16:47:00,K22-561259
A0932911,AMERICAN STAFF,FOSTER,APPOINT,06/10/2022,16:41:00,APP WNL,FOSTER,06/10/2022,16:44:00,K22-557045
A0932911,AMERICAN STAFF,FOSTER,RETURN,06/22/2022,14:36:00,APP WNL,FOSTER,06/22/2022,14:36:00,K22-558014
A0932911,AMERICAN STAFF,FOSTER,APPOINT,03/09/2022,17:15:00,APP WNL,FOSTER,04/10/2022,13:52:00,K22-549444
A0932911,AMERICAN STAFF,OWNER SURRENDER,APPOINT,12/07/2021,13:59:00,APP WNL,FOSTER,02/23/2022,16:30:00,K21-543096
A0932912,AMERICAN STAFF,OWNER SURRENDER,APPOINT,12/07/2021,13:59:00,APP WNL,FOSTER,01/29/2022,09:38:00,K21-543095
A0932912,AMERICAN STAFF,FOSTER,RETURN,02/09/2022,17:21:00,APP WNL,FOSTER,03/16/2022,17:56:00,K22-547571
A0932912,AMERICAN STAFF,FOSTER,RETURN,03/18/2022,16:11:00,APP WNL,EUTHANIZED,04/04/2022,15:05:00,K22-550016
A0932982,PIT BULL,STRAY,CONFINED,07/04/2022,05:48:00,APP WNL,RETURNED TO OWNER,07/06/2022,17:16:00,K22-558982
A0933411,PIT BULL,STRAY,QUARANTINE,02/06/2022,08:10:00,APP WNL,RETURNED TO OWNER,02/16/2022,17:17:00,K22-547310
A0933440,PIT BULL,FOSTER,RETURN,12/20/2021,14:43:00,APP WNL,ADOPTION,12/20/2021,14:44:00,K21-544011
A0933440,PIT BULL,FOSTER,RETURN,12/19/2021,08:17:00,APP WNL,FOSTER,12/19/2021,08:17:00,K21-543914
A0936850,CHIHUAHUA SH,OWNER SURRENDER,WALK IN,07/28/2022,16:54:00,APP WNL,TRANSFER,07/31/2022,14:11:00,K22-561155
A0938043,LABRADOR RETR,OWNER SURRENDER,URGENT,07/07/2022,19:46:00,APP INJ,EUTHANIZED,07/08/2022,11:52:00,K22-559383
A0938810,PIT BULL,STRAY,AT LARGE,06/02/2022,10:17:00,APP WNL,RETURNED TO OWNER,06/02/2022,10:55:00,K22-556291
A0939604,GERM SHEPHERD,TREATMENT,HEART WORM,12/28/2021,09:42:00,APP WNL,TREATMENT,12/29/2021,17:15:00,K21-544513
A0939604,GERM SHEPHERD,TREATMENT,HEART WORM,11/22/2021,11:00:00,APP WNL,TREATMENT,11/22/2021,11:00:00,K21-542058
A0941121,LABRADOR RETR,OWNER SURRENDER,PICK UP,03/23/2022,11:23:00,APP WNL,RETURNED TO OWNER,04/13/2022,18:53:00,K22-550306
A0941186,GERM SHEPHERD,CONFISCATED,SAC,06/15/2022,17:52:00,APP WNL,EUTHANIZED,06/30/2022,15:30:00,K22-557448
A0943022,ROTTWEILER,CONFISCATED,QUARANTINE,12/05/2021,16:12:00,APP WNL,RETURNED TO OWNER,12/15/2021,14:43:00,K21-542956
A0943355,RAT TERRIER,STRAY,AT LARGE,01/21/2022,17:40:00,APP WNL,ADOPTION,01/29/2022,12:24:00,K22-546233
A0943355,RAT TERRIER,OWNER SURRENDER,APPOINT,05/01/2022,14:10:00,APP WNL,ADOPTION,05/07/2022,18:05:00,K22-553551
A0943615,GREAT DANE,CONFISCATED,QUARANTINE,04/21/2022,18:39:00,APP WNL,RETURNED TO OWNER,04/25/2022,19:59:00,K22-552651
A0943620,SCHNAUZER MIN,OWNER SURRENDER,URGENT,05/14/2022,16:00:00,APP SICK,TRANSFER,05/20/2022,13:37:00,K22-554622
A0945090,CHIHUAHUA SH,OWNER SURRENDER,WALK IN,05/17/2022,11:02:00,APP WNL,TRANSFER,05/20/2022,13:37:00,K22-554813
A0945632,GOLDEN RETR,TREATMENT,HEART WORM,01/11/2022,09:52:00,APP WNL,TREATMENT,01/12/2022,17:13:00,K22-545506
A0945632,GOLDEN RETR,TREATMENT,HEART WORM,12/08/2021,10:51:00,APP WNL,TREATMENT,12/08/2021,16:29:00,K21-543141
A0945632,GOLDEN RETR,TREATMENT,HEART WORM,11/01/2021,10:09:00,APP WNL,TREATMENT,11/01/2021,16:23:00,K21-540437
A0947684,DOBERMAN PINSCH,STRAY,CONFINED,11/13/2021,12:37:00,APP WNL,RETURNED TO OWNER,11/13/2021,13:20:00,K21-541456
A0948595,MANCHESTER TERR,STRAY,CONFINED,01/19/2022,20:02:00,APP WNL,ADOPTION,01/27/2022,13:19:00,K22-546129
A0948595,MANCHESTER TERR,OWNER SURRENDER,APPOINT,01/30/2022,14:33:00,APP WNL,TRANSFER,02/01/2022,10:40:00,K22-546811
A0948892,LABRADOR RETR,OWNER SURRENDER,APPOINT,12/28/2021,11:41:00,APP WNL,TRANSFER,01/02/2022,16:07:00,K21-544527
A0950108,CHOW CHOW,STRAY,AT LARGE,02/15/2022,15:20:00,APP WNL,RETURNED TO OWNER,02/15/2022,15:52:00,K22-547970
A0951376,GREAT DANE,OWNER SURRENDER,WALK IN,01/18/2022,13:50:00,APP WNL,TRANSFER,02/05/2022,11:30:00,K22-546004
A0951376,GREAT DANE,OWNER SURRENDER,APPOINT,12/28/2021,11:41:00,APP WNL,ADOPTION,01/15/2022,13:01:00,K21-544526
A0951958,GOLDEN RETR,OWNER SURRENDER,EUTHANASIA REQUESTED,10/13/2021,17:53:00,APP SICK,EUTHANIZED,10/14/2021,13:43:00,K21-538932
A0952716,LABRADOR RETR,STRAY,AT LARGE,10/22/2021,12:19:00,APP WNL,RETURNED TO OWNER,10/24/2021,13:42:00,K21-539627
A0953210,SHIH TZU,OWNER SURRENDER,WALK IN,08/15/2022,15:03:00,APP WNL,ADOPTION,08/16/2022,15:34:00,K22-562664
A0953923,ROTTWEILER,OWNER SURRENDER,PICK UP,07/30/2022,10:47:00,APP SICK,EUTHANIZED,07/30/2022,12:31:00,K22-561273
A0954670,LABRADOR RETR,STRAY,AT LARGE,10/22/2021,12:25:00,APP WNL,RETURNED TO OWNER,10/24/2021,13:42:00,K21-539632
A0955662,MIXED BREED,OWNER SURRENDER,APPOINT,09/24/2022,11:29:00,APP INJ,EUTHANIZED,10/01/2022,16:06:00,K22-566021
A0957113,GERM SHEPHERD,CONFISCATED,QUARANTINE,01/12/2022,11:37:00,APP WNL,RETURNED TO OWNER,01/19/2022,17:33:00,K22-545582
A0958104,PIT BULL,TREATMENT,HEART WORM,11/10/2021,10:17:00,APP WNL,TREATMENT,11/12/2021,00:00:00,K21-541213
A0959863,BOXER,OWNER SURRENDER,APPOINT,08/10/2022,13:28:00,APP WNL,ADOPTION,08/13/2022,17:52:00,K22-562201
A0959913,ROTTWEILER,CONFISCATED,QUARANTINE,02/01/2022,11:13:00,APP WNL,RETURNED TO OWNER,02/13/2022,16:09:00,K22-546949
A0960163,PIT BULL,OWNER SURRENDER,URGENT,02/05/2022,21:45:00,CRITICAL,EUTHANIZED,02/05/2022,22:45:00,K22-547255
A0960943,GERM SHEPHERD,CONFISCATED,QUARANTINE,05/18/2022,11:43:00,APP WNL,RETURNED TO OWNER,05/24/2022,15:44:00,K22-554914
A0961716,GERM SHEPHERD,STRAY,CONFINED,11/17/2021,16:47:00,APP WNL,RETURNED TO OWNER,11/18/2021,12:37:00,K21-541751
A0961923,PIT BULL,OWNER SURRENDER,URGENT,01/04/2022,21:15:00,CRITICAL,EUTHANIZED,01/05/2022,09:37:00,K22-545087
A0963029,CHIHUAHUA SH,STRAY,AT LARGE,04/22/2022,11:53:00,APP SICK,RETURNED TO OWNER,04/23/2022,15:41:00,K22-552689
A0963079,GERM SHEPHERD,CONFISCATED,QUARANTINE,04/23/2022,14:11:00,APP WNL,EUTHANIZED,04/28/2022,14:44:00,K22-552792
A0963460,PIT BULL,OWNER SURRENDER,URGENT,10/04/2021,19:04:00,APP INJ,EUTHANIZED,10/30/2021,10:47:00,K21-538239
A0964366,LABRADOR RETR,OWNER SURRENDER,URGENT,05/10/2022,00:40:00,APP WNL,RETURNED TO OWNER,05/12/2022,17:52:00,K22-554201
A0965325,CAIRN TERRIER,OWNER SURRENDER,URGENT,02/18/2022,10:53:00,APP INJ,EUTHANIZED,02/19/2022,12:31:00,K22-548148
A0965394,PIT BULL,TREATMENT,HEART WORM,08/21/2022,09:56:00,APP WNL,TREATMENT,08/21/2022,17:09:00,K22-563144
A0965394,PIT BULL,STRAY,AT LARGE,07/19/2022,16:19:00,APP WNL,FOSTER,08/13/2022,17:56:00,K22-560419
A0965394,PIT BULL,FOSTER,FOR ADOPT,08/21/2022,17:47:00,APP WNL,ADOPTION,08/21/2022,17:50:00,K22-563201
A0966345,COLLIE SMOOTH,STRAY,AT LARGE,12/11/2021,11:45:00,APP WNL,ADOPTION,12/17/2021,17:11:00,K21-543457
A0966432,PIT BULL,OWNER SURRENDER,WALK IN,12/30/2021,18:07:00,APP WNL,ADOPTION,01/22/2022,14:57:00,K21-544720
A0966432,PIT BULL,OWNER SURRENDER,WALK IN,12/27/2021,14:55:00,APP WNL,ADOPTION,12/30/2021,15:54:00,K21-544469
A0967122,AM PIT BULL TER,STRAY,AT LARGE,02/27/2022,13:24:00,APP WNL,RETURNED TO OWNER,02/27/2022,15:17:00,K22-548716
A0968876,LABRADOR RETR,TRANSFER,OWNER SURR,03/25/2022,15:43:00,APP WNL,ADOPTION,04/30/2022,17:16:00,K22-550470
A0968876,LABRADOR RETR,OWNER SURRENDER,WALK IN,05/18/2022,17:44:00,APP WNL,EUTHANIZED,05/28/2022,13:33:00,K22-554984
A0968877,LABRADOR RETR,OWNER SURRENDER,WALK IN,05/04/2022,15:17:00,APP WNL,ADOPTION,07/17/2022,14:57:00,K22-553778
A0968877,LABRADOR RETR,TRANSFER,OWNER SURR,03/25/2022,15:43:00,APP WNL,ADOPTION,05/03/2022,18:21:00,K22-550473
A0969277,CHIHUAHUA SH,TRANSFER,OWNER SURR,03/01/2022,11:29:00,APP WNL,ADOPTION,03/20/2022,16:43:00,K22-548828
A0969517,AUST CATTLE DOG,OWNER SURRENDER,QUARANTINE,11/06/2021,13:08:00,APP WNL,EUTHANIZED,11/12/2021,14:41:00,K21-540873
A0969550,MIXED BREED,STRAY,AT LARGE,08/25/2022,12:26:00,APP WNL,FOSTER,09/02/2022,12:26:00,K22-563532
A0969550,MIXED BREED,FOSTER,RETURN,09/03/2022,15:36:00,APP WNL,TRANSFER,09/19/2022,17:41:00,K22-564317
A0970018,NORW BUHUND,STRAY,AT LARGE,05/05/2022,12:31:00,APP WNL,RETURNED TO OWNER,05/05/2022,12:34:00,K22-553860
A0970129,CAIRN TERRIER,CONFISCATED,QUARANTINE,02/19/2022,12:51:00,APP WNL,RETURNED TO OWNER,02/26/2022,15:08:00,K22-548217
A0970499,CHIHUAHUA SH,STRAY,AT LARGE,07/19/2022,17:56:00,APP WNL,ADOPTION,07/25/2022,12:35:00,K22-560426
A0970763,DALMATIAN,TRANSFER,OWNER SURR,12/01/2021,12:45:00,APP WNL,ADOPTION,01/05/2022,16:38:00,K21-542651
A0970794,DOBERMAN PINSCH,STRAY,AT LARGE,05/22/2022,09:47:00,APP WNL,RETURNED TO OWNER,05/22/2022,17:13:00,K22-555285
A0970836,CHIHUAHUA LH,STRAY,CONFINED,11/12/2021,17:25:00,APP WNL,ADOPTION,11/18/2021,13:18:00,K21-541421
A0971776,PIT BULL,CONFISCATED,QUARANTINE,04/02/2022,15:12:00,APP WNL,RETURNED TO OWNER,04/11/2022,11:54:00,K22-551079
A0972496,COLLIE SMOOTH,FOSTER,RETURN,03/21/2022,00:00:00,APP WNL,FOSTER,03/21/2022,00:00:00,K22-550305
A0972496,COLLIE SMOOTH,FOSTER,RETURN,03/17/2022,13:51:00,APP WNL,FOSTER,03/17/2022,15:01:00,K22-550107
A0972496,COLLIE SMOOTH,OWNER SURRENDER,APPOINT,01/01/2022,13:51:00,APP WNL,FOSTER,01/07/2022,15:01:00,K22-544831
A0974279,LABRADOR RETR,STRAY,AT LARGE,10/04/2021,02:10:00,APP WNL,RETURNED TO OWNER,10/04/2021,02:11:00,K21-538174
A0974694,GERM SHEPHERD,CONFISCATED,QUARANTINE,01/12/2022,11:37:00,APP WNL,RETURNED TO OWNER,01/19/2022,17:33:00,K22-545581
A0977563,LABRADOR RETR,STRAY,AT LARGE,12/06/2021,17:48:00,APP WNL,RETURNED TO OWNER,12/12/2021,18:26:00,K21-543049
A0978196,POINTER,CONFISCATED,QUARANTINE,12/09/2021,23:20:00,APP WNL,RETURNED TO OWNER,12/19/2021,15:34:00,K21-543218
A0980028,PIT BULL,TRANSFER,STRAY,04/28/2022,11:36:00,APP WNL,EUTHANIZED,05/13/2022,10:41:00,K22-553234
A0980543,PIT BULL,OWNER SURRENDER,URGENT,08/17/2022,12:22:00,APP WNL,EUTHANIZED,08/18/2022,08:56:00,K22-562806
A0981251,BOXER,STRAY,CONFINED,04/10/2022,01:24:00,APP INJ,RETURNED TO OWNER,05/21/2022,11:06:00,K22-551693
A0981599,GERM SHEPHERD,STRAY,TRAP,11/09/2021,23:23:00,APP WNL,RETURNED TO OWNER,11/14/2021,15:54:00,K21-541187
A0981904,GERM SHEPHERD,STRAY,AT LARGE,02/26/2022,14:23:00,APP WNL,FOSTER,03/11/2022,14:23:00,K22-548677
A0981904,GERM SHEPHERD,FOSTER,FOR ADOPT,09/05/2022,15:14:00,APP WNL,ADOPTION,09/05/2022,15:15:00,K22-564474
A0981913,PIT BULL,STRAY,AT LARGE,10/02/2021,13:53:00,APP WNL,ADOPTION,10/17/2021,14:07:00,K21-538045
A0982021,ALASKAN HUSKY,STRAY,AT LARGE,06/05/2022,15:03:00,APP WNL,ADOPTION,06/12/2022,15:47:00,K22-556621
A0982658,LABRADOR RETR,TREATMENT,HEART WORM,08/30/2022,10:24:00,APP WNL,TREATMENT,08/31/2022,15:15:00,K22-563910
A0982658,LABRADOR RETR,TREATMENT,HEART WORM,07/29/2022,09:35:00,APP WNL,TREATMENT,07/29/2022,16:33:00,K22-561172
A0982658,LABRADOR RETR,OWNER SURRENDER,URGENT,06/22/2022,16:35:00,APP WNL,ADOPTION,08/25/2022,14:22:00,K22-558021
A0983017,PIT BULL,CONFISCATED,QUARANTINE,04/06/2022,21:22:00,APP WNL,RETURNED TO OWNER,04/20/2022,10:26:00,K22-551431
A0983134,GERM SHEPHERD,TREATMENT,HEART WORM,10/10/2021,10:49:00,APP WNL,TREATMENT,10/10/2021,10:56:00,K21-538625
A0983545,AMER BULLDOG,STRAY,AT LARGE,10/04/2021,11:17:00,APP WNL,RETURNED TO OWNER,10/06/2021,17:26:00,K21-538201
A0983588,BULLMASTIFF,OWNER SURRENDER,URGENT,12/31/2021,17:47:00,APP WNL,TRANSFER,02/06/2022,13:09:00,K21-544796
A0984077,MIXED BREED,STRAY,AT LARGE,08/29/2022,17:23:00,APP SICK,EUTHANIZED,10/26/2022,15:55:00,K22-563848
A0985507,PIT BULL,CONFISCATED,QUARANTINE,04/28/2022,11:15:00,APP WNL,EUTHANIZED,05/13/2022,15:54:00,K22-553253
A0985661,GERM SHEPHERD,OWNER SURRENDER,URGENT,10/22/2021,15:16:00,APP WNL,RETURNED TO OWNER,10/25/2021,15:27:00,K21-539655
A0985819,GERM SHEPHERD,CONFISCATED,SAC,10/30/2021,08:50:00,DECEASED,TRANSFER,11/02/2021,11:40:00,K21-540309
A0986041,PIT BULL,CONFISCATED,QUARANTINE,03/28/2022,17:34:00,APP WNL,RETURNED TO OWNER,04/01/2022,16:13:00,K22-550703
A0986052,BOXER,STRAY,AT LARGE,10/23/2021,21:44:00,APP INJ,RETURNED TO OWNER,10/26/2021,10:35:00,K21-539756
A0986887,GERM SHEPHERD,STRAY,QUARANTINE,05/20/2022,09:39:00,APP WNL,EUTHANIZED,06/06/2022,14:37:00,K22-555102
A0986941,RAT TERRIER,STRAY,AT LARGE,09/15/2022,12:24:00,APP INJ,EUTHANIZED,09/15/2022,15:03:00,K22-565347
A0987098,GERM SHEPHERD,STRAY,CONFINED,04/28/2022,16:36:00,APP INJ,EUTHANIZED,05/03/2022,11:03:00,K22-553284
A0987607,PIT BULL,TREATMENT,FOLLOWUP,10/10/2021,09:48:00,APP INJ,TREATMENT,10/10/2021,14:00:00,K21-538618
A0988044,SHIH TZU,OWNER SURRENDER,WALK IN,12/14/2021,11:34:00,APP SICK,ADOPTION,12/20/2021,13:07:00,K21-543566
A0988439,GERM SHEPHERD,OWNER SURRENDER,URGENT,01/21/2022,18:55:00,APP WNL,FOSTER,02/02/2022,13:20:00,K22-546240
A0988439,GERM SHEPHERD,FOSTER,APPOINT,02/08/2022,13:16:00,APP SICK,TRANSFER,02/19/2022,10:38:00,K22-547456
A0989263,PIT BULL,STRAY,AT LARGE,07/31/2022,14:24:00,APP WNL,EUTHANIZED,08/07/2022,17:10:00,K22-561382
A0989672,CAIRN TERRIER,OWNER SURRENDER,APPOINT,04/15/2022,13:05:00,APP WNL,ADOPTION,04/17/2022,13:01:00,K22-552129
A0989784,PIT BULL,STRAY,AT LARGE,03/05/2022,05:27:00,APP WNL,RETURNED TO OWNER,03/05/2022,12:36:00,K22-549106
A0989917,PIT BULL,STRAY,AT LARGE,12/10/2021,13:30:00,APP WNL,ADOPTION,01/01/2022,14:53:00,K21-543299
A0989917,PIT BULL,OWNER SURRENDER,QUARANTINE,01/01/2022,16:40:00,APP WNL,EUTHANIZED,01/05/2022,15:19:00,K22-544858
A0990220,GERM SHEPHERD,STRAY,AT LARGE,11/22/2021,11:44:00,APP WNL,RETURNED TO OWNER,11/22/2021,11:45:00,K21-542046
A0991818,CHIHUAHUA SH,STRAY,AT LARGE,09/12/2022,22:03:00,APP WNL,ADOPTION,09/18/2022,14:57:00,K22-565051
A0991994,COLLIE ROUGH,STRAY,AT LARGE,06/13/2022,08:49:00,APP SICK,EUTHANIZED,06/21/2022,17:01:00,K22-557200
A0992721,BOXER,STRAY,AT LARGE,04/13/2022,18:17:00,APP WNL,ADOPTION,05/14/2022,18:25:00,K22-551995
A0992867,PIT BULL,OWNER SURRENDER,APPOINT,04/26/2022,13:08:00,APP WNL,ADOPTION,05/24/2022,15:59:00,K22-553039
A0992867,PIT BULL,STRAY,AT LARGE,07/15/2022,10:30:00,APP WNL,RETURNED TO OWNER,07/20/2022,12:28:00,K22-560051
A0993954,PIT BULL,FOSTER,FOR ADOPT,10/13/2021,10:42:00,APP WNL,ADOPTION,10/13/2021,10:54:00,K21-538874
A0994062,PIT BULL,STRAY,CONFINED,12/06/2021,00:02:00,APP WNL,RETURNED TO OWNER,12/10/2021,12:59:00,K21-542979
A0994133,LABRADOR RETR,STRAY,CONFINED,07/24/2022,19:50:00,APP WNL,RETURNED TO OWNER,07/24/2022,20:23:00,K22-560823
A0994137,REDBONE HOUND,STRAY,CONFINED,07/24/2022,19:50:00,APP WNL,RETURNED TO OWNER,07/24/2022,20:23:00,K22-560822
A0994846,PIT BULL,TRANSFER,OWNER SURR,04/26/2022,11:41:00,APP WNL,ADOPTION,05/03/2022,16:58:00,K22-553026
A0995010,PIT BULL,OWNER SURRENDER,APPOINT,06/08/2022,11:25:00,APP WNL,RETURNED TO OWNER,06/14/2022,13:46:00,K22-556824
A0998289,CHINESE SHARPEI,OWNER SURRENDER,URGENT,01/21/2022,18:55:00,APP WNL,TRANSFER,02/05/2022,14:37:00,K22-546239
A0998966,PIT BULL,CONFISCATED,SAC,05/18/2022,09:26:00,DECEASED,TRANSFER,05/18/2022,09:57:00,K22-554890
A0999124,AM PIT BULL TER,CONFISCATED,QUARANTINE,05/20/2022,10:46:00,APP WNL,RETURNED TO OWNER,05/29/2022,15:37:00,K22-555111
A0999124,AM PIT BULL TER,STRAY,AT LARGE,10/19/2021,14:57:00,APP WNL,RETURNED TO OWNER,10/19/2021,15:00:00,K21-539407
A1000140,PIT BULL,CONFISCATED,QUARANTINE,01/28/2022,15:18:00,APP WNL,EUTHANIZED,02/07/2022,15:41:00,K22-546705
A1000868,AMERICAN STAFF,CONFISCATED,SAC,03/05/2022,19:37:00,CRITICAL,TRANSFER,03/05/2022,20:53:00,K22-549157
A1001177,AMERICAN STAFF,TREATMENT,FOLLOWUP,02/20/2022,16:05:00,APP WNL,TREATMENT,02/21/2022,16:08:00,K22-548306
A1001177,AMERICAN STAFF,TREATMENT,HEART WORM,03/11/2022,09:46:00,APP WNL,TREATMENT,03/11/2022,16:23:00,K22-549548
A1001177,AMERICAN STAFF,TREATMENT,HEART WORM,04/12/2022,09:36:00,APP WNL,TREATMENT,04/13/2022,16:04:00,K22-551829
A1001177,AMERICAN STAFF,OWNER SURRENDER,PICK UP,11/04/2021,00:52:00,APP WNL,ADOPTION,01/11/2022,15:36:00,K21-540660
A1001188,LABRADOR RETR,CONFISCATED,QUARANTINE,06/29/2022,12:16:00,APP WNL,RETURNED TO OWNER,07/12/2022,18:22:00,K22-558559
A1001892,AMER BULLDOG,STRAY,CONFINED,02/20/2022,13:36:00,APP INJ,TRANSFER,02/26/2022,16:48:00,K22-548288
A1002083,CHIHUAHUA SH,KEEPSAFE,OWN HOSPIT,11/29/2021,13:34:00,APP WNL,ADOPTION,12/14/2021,14:47:00,K21-542501
A1002166,NORFOLK TERRIER,OWNER SURRENDER,WALK IN,12/30/2021,13:04:00,APP INJ,TRANSFER,01/02/2022,17:07:00,K21-544692
A1002192,ROTTWEILER,TREATMENT,HEART WORM,12/30/2021,10:02:00,APP WNL,TREATMENT,12/30/2021,18:13:00,K21-544669
A1002192,ROTTWEILER,TREATMENT,HEART WORM,11/04/2021,09:14:00,APP WNL,TREATMENT,11/04/2021,16:41:00,K21-540667
A1002192,ROTTWEILER,TREATMENT,HEART WORM,03/28/2022,08:50:00,APP WNL,TREATMENT,03/29/2022,17:04:00,K22-550641
A1003255,SCHNAUZER MIN,STRAY,AT LARGE,08/18/2022,12:32:00,APP WNL,TRANSFER,08/25/2022,13:57:00,K22-562908
A1003694,GERM SHEPHERD,STRAY,AT LARGE,04/28/2022,16:09:00,APP WNL,RETURNED TO OWNER,04/29/2022,18:38:00,K22-553280
A1003752,PIT BULL,TREATMENT,HEART WORM,10/22/2021,10:21:00,APP WNL,TREATMENT,10/22/2021,10:22:00,K21-539611
A1003752,PIT BULL,TREATMENT,HEART WORM,12/16/2021,10:45:00,APP WNL,TREATMENT,12/16/2021,16:22:00,K21-543715
A1003752,PIT BULL,TREATMENT,HEART WORM,01/20/2022,09:26:00,APP WNL,TREATMENT,01/21/2022,18:00:00,K22-546146
A1003974,MIXED BREED,TREATMENT,HEART WORM,10/18/2021,10:26:00,APP WNL,TREATMENT,10/18/2021,17:11:00,K21-539292
A1003974,MIXED BREED,OWNER SURRENDER,APPOINT,09/27/2022,16:44:00,APP WNL,EUTHANIZED,10/08/2022,12:49:00,K22-566295
A1004045,LABRADOR RETR,FOSTER,RETURN,05/27/2022,10:57:00,APP WNL,ADOPTION,05/27/2022,10:57:00,K22-555782
A1004045,LABRADOR RETR,OWNER SURRENDER,WALK IN,04/06/2022,12:34:00,APP WNL,FOSTER,05/22/2022,14:50:00,K22-551365
A1004091,CHIHUAHUA SH,TREATMENT,HEART WORM,10/23/2021,10:19:00,APP WNL,TREATMENT,10/23/2021,16:00:00,K21-539698
A1004091,CHIHUAHUA SH,TREATMENT,HEART WORM,11/29/2021,09:03:00,APP WNL,TREATMENT,11/30/2021,16:42:00,K21-542475
A1004272,PIT BULL,STRAY,AT LARGE,02/28/2022,13:18:00,APP WNL,RETURNED TO OWNER,03/02/2022,17:31:00,K22-548780
A1004381,ST BERNARD SMTH,TREATMENT,HEART WORM,04/07/2022,09:19:00,APP WNL,TREATMENT,04/08/2022,16:07:00,K22-551437
A1004381,ST BERNARD SMTH,TREATMENT,HEART WORM,02/02/2022,09:40:00,APP WNL,TREATMENT,02/02/2022,16:22:00,K22-547028
A1004598,GERM SHEPHERD,OWNER SURRENDER,APPOINT,04/15/2022,13:50:00,APP WNL,ADOPTION,04/18/2022,17:54:00,K22-552133
A1004638,LABRADOR RETR,STRAY,AT LARGE,01/20/2022,11:59:00,APP WNL,RETURNED TO OWNER,01/20/2022,16:21:00,K22-546151
A1004833,PIT BULL,TRANSFER,STRAY,05/26/2022,12:16:00,APP WNL,FOSTER,08/28/2022,14:34:00,K22-555674
A1004833,PIT BULL,FOSTER,FOR ADOPT,08/30/2022,18:09:00,APP WNL,ADOPTION,08/30/2022,18:24:00,K22-563993
A1005038,MIXED BREED,STRAY,AT LARGE,08/28/2022,14:03:00,APP WNL,RETURNED TO OWNER,09/04/2022,11:14:00,K22-563767
A1005263,GERM SHEPHERD,OWNER SURRENDER,APPOINT,07/04/2022,13:54:00,APP WNL,EUTHANIZED,07/13/2022,15:48:00,K22-559023
